[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)],[Produção Total (m³)],[Gás Total (Mm³)],[Produção de óleo (Mm³)],Mês,Ano,Data
2024,ago/2024,AnC_MERO,Santos,FPSO Guanabara,7MRO10BRJS,Rio de Janeiro,MAR,6215.0,2564.0,0.0,6.0,0.0,,,,,,,,,6221.0,2564.0,6.215,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG47HRJS,Rio de Janeiro,MAR,7329.0,51.0,0.0,34727.0,0.0,,,,,,,,,42056.0,51.0,7.329,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG71HPARJS,Rio de Janeiro,MAR,4401.0,21.0,0.0,4305.0,0.0,,,,,,,,,8706.0,21.0,4.401,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG12HARJS,Rio de Janeiro,MAR,4475.0,25.0,0.0,32445.0,0.0,,,,,,,,,36920.0,25.0,4.475,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG41HARJS,Rio de Janeiro,MAR,8249.0,53.0,0.0,8822.0,0.0,,,,,,,,,17071.0,53.0,8.249,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO C,7PRG82HRJS,Rio de Janeiro,MAR,33629.0,1055.0,0.0,400.0,0.0,,,,,,,,,34029.0,1055.0,33.629,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG64HPRJS,Rio de Janeiro,MAR,2006.0,24.0,0.0,19103.0,0.0,,,,,,,,,21109.0,24.0,2.006,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO C,7PRG91HRJS,Rio de Janeiro,MAR,6108.0,89.0,0.0,31282.0,0.0,,,,,,,,,37390.0,89.0,6.108,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO C,7PRG85HARJS,Rio de Janeiro,MAR,38441.0,550.0,0.0,14202.0,0.0,,,,,,,,,52643.0,550.0,38.441,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO C,7PRG80HPRJS,Rio de Janeiro,MAR,25251.0,361.0,0.0,301.0,0.0,,,,,,,,,25552.0,361.0,25.251,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO C,7PRG87HPARJS,Rio de Janeiro,MAR,10552.0,151.0,0.0,587.0,0.0,,,,,,,,,11139.0,151.0,10.552,Aug,2024,2024-08-01
2024,ago/2024,PEREGRINO,Campos,PEREGRINO B,7PRG44HRJS,Rio de Janeiro,MAR,1786.0,7.0,0.0,7667.0,0.0,,,,,,,,,9453.0,7.0,1.786,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,7LL73DRJS,Rio de Janeiro,MAR,10559.0,7607.0,0.0,80076.0,0.0,,,,,,,,,90635.0,7607.0,10.559,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL15DRJS,Rio de Janeiro,MAR,99952.0,24419.0,0.0,29348.0,0.0,,,,,,,,,129300.0,24419.0,99.952,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL119DRJS,Rio de Janeiro,MAR,82582.0,31084.0,0.0,1954.0,0.0,,,,,,,,,84536.0,31084.0,82.582,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,3BRSA839ARJS,Rio de Janeiro,MAR,38707.0,10977.0,0.0,3283.0,0.0,,,,,,,,,41990.0,10977.0,38.707,Aug,2024,2024-08-01
2024,mar/2024,CARATINGA,Campos,Petrobras 48,7CRT17HPRJS,Rio de Janeiro,MAR,306.0,24.0,0.0,1288.0,0.0,,,,,,,,,1594.0,24.0,0.306,Mar,2024,2024-03-01
2024,mar/2024,MARLIM,Campos,FPSO ANITA GARIBALDI,6BRSA770DRJS,Rio de Janeiro,MAR,15852.0,2893.0,0.0,198.0,0.0,,,,,,,,,16050.0,2893.0,15.852,Mar,2024,2024-03-01
2024,fev/2024,RONCADOR,Campos,Petrobras 55,7RO133HPRJS,Rio de Janeiro,MAR,11997.0,1066.0,0.0,11524.0,0.0,,,,,,,,,23521.0,1066.0,11.997,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO46HPRJS,Rio de Janeiro,MAR,36802.0,2165.0,0.0,35899.0,0.0,,,,,,,,,72701.0,2165.0,36.802,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO77HRJS,Rio de Janeiro,MAR,1543.0,347.0,0.0,27119.0,0.0,,,,,,,,,28662.0,347.0,1.543,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO135HRJS,Rio de Janeiro,MAR,10743.0,894.0,0.0,58439.0,0.0,,,,,,,,,69182.0,894.0,10.743,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO19HARJS,Rio de Janeiro,MAR,12675.0,1207.0,0.0,9320.0,0.0,,,,,,,,,21995.0,1207.0,12.675,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO92DRJS,Rio de Janeiro,MAR,14695.0,2421.0,0.0,41028.0,0.0,,,,,,,,,55723.0,2421.0,14.695,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO72HPBRJS,Rio de Janeiro,MAR,9023.0,539.0,0.0,29245.0,0.0,,,,,,,,,38268.0,539.0,9.023,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO66DRJS,Rio de Janeiro,MAR,20666.0,3042.0,0.0,20965.0,0.0,,,,,,,,,41631.0,3042.0,20.666,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO9DRJS,Rio de Janeiro,MAR,19793.0,1157.0,0.0,41117.0,0.0,,,,,,,,,60910.0,1157.0,19.793,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO50HPARJS,Rio de Janeiro,MAR,4572.0,301.0,0.0,12463.0,0.0,,,,,,,,,17035.0,301.0,4.572,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO62HPRJS,Rio de Janeiro,MAR,8110.0,664.0,0.0,12090.0,0.0,,,,,,,,,20200.0,664.0,8.11,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO60HPRJS,Rio de Janeiro,MAR,18746.0,1014.0,0.0,7754.0,0.0,,,,,,,,,26500.0,1014.0,18.746,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO177DBRJS,Rio de Janeiro,MAR,46081.0,3842.0,0.0,3570.0,0.0,,,,,,,,,49651.0,3842.0,46.081,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 54,7RO63HARJS,Rio de Janeiro,MAR,3518.0,576.0,0.0,19868.0,0.0,,,,,,,,,23386.0,576.0,3.518,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,7RO164DRJS,Rio de Janeiro,MAR,9248.0,1107.0,0.0,3278.0,0.0,,,,,,,,,12526.0,1107.0,9.248,Feb,2024,2024-02-01
2024,fev/2024,RONCADOR,Campos,Petrobras 52,6BRSA963DARJS,Rio de Janeiro,MAR,12350.0,1080.0,0.0,3048.0,0.0,,,,,,,,,15398.0,1080.0,12.35,Feb,2024,2024-02-01
2024,mar/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL31DRJS,Rio de Janeiro,MAR,12528.0,4660.0,0.0,50103.0,0.0,,,,,,,,,62631.0,4660.0,12.528,Mar,2024,2024-03-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL11RJS,Rio de Janeiro,MAR,26122.0,14549.0,0.0,45147.0,0.0,,,,,,,,,71269.0,14549.0,26.122,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL114DRJS,Rio de Janeiro,MAR,14985.0,4511.0,0.0,4679.0,0.0,,,,,,,,,19664.0,4511.0,14.985,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL31DRJS,Rio de Janeiro,MAR,6248.0,2734.0,0.0,42709.0,0.0,,,,,,,,,48957.0,2734.0,6.248,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,8LL37DRJS,Rio de Janeiro,MAR,3907.0,2013.0,0.0,54340.0,0.0,,,,,,,,,58247.0,2013.0,3.907,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL45DRJS,Rio de Janeiro,MAR,7039.0,3332.0,0.0,50620.0,0.0,,,,,,,,,57659.0,3332.0,7.039,Jul,2024,2024-07-01
2024,jul/2024,BERBIGÃO,Santos,Petrobras 68,7BBG2DRJS,Rio de Janeiro,MAR,79988.0,6212.0,0.0,62.0,0.0,,,,,,,,,80050.0,6212.0,79.988,Jul,2024,2024-07-01
2024,jan/2024,SURURU,Santos,Petrobras 68,3BRSA1181DRJS,Rio de Janeiro,MAR,38263.0,7861.0,0.0,32.0,0.0,,,,,,,,,38295.0,7861.0,38.263,Jan,2024,2024-01-01
2024,mar/2024,BARRACUDA,Campos,Petrobras 43,6BR3RJS,Rio de Janeiro,MAR,8892.0,625.0,0.0,25992.0,0.0,,,,,,,,,34884.0,625.0,8.892,Mar,2024,2024-03-01
2024,mar/2024,BARRACUDA,Campos,Petrobras 43,7BR51HPRJS,Rio de Janeiro,MAR,8836.0,454.0,0.0,24357.0,0.0,,,,,,,,,33193.0,454.0,8.836,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 40,6BRSA1349RJS,Rio de Janeiro,MAR,21890.0,567.0,0.0,25937.0,0.0,,,,,,,,,47827.0,567.0,21.89,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 40,7MLS175DRJS,Rio de Janeiro,MAR,28013.0,456.0,0.0,4473.0,0.0,,,,,,,,,32486.0,456.0,28.013,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 56,7MLS163HPRJS,Rio de Janeiro,MAR,20874.0,2783.0,0.0,44167.0,0.0,,,,,,,,,65041.0,2783.0,20.874,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 56,7MLS157HRJS,Rio de Janeiro,MAR,19370.0,2456.0,0.0,112783.0,0.0,,,,,,,,,132153.0,2456.0,19.37,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS209HARJS,Rio de Janeiro,MAR,7111.0,150.0,0.0,44480.0,0.0,,,,,,,,,51591.0,150.0,7.111,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS217HPARJS,Rio de Janeiro,MAR,10564.0,201.0,0.0,1540.0,0.0,,,,,,,,,12104.0,201.0,10.564,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 40,7MLS200HPRJS,Rio de Janeiro,MAR,25069.0,568.0,0.0,44602.0,0.0,,,,,,,,,69671.0,568.0,25.069,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 40,7MLS167HPARJS,Rio de Janeiro,MAR,7180.0,321.0,0.0,25142.0,0.0,,,,,,,,,32322.0,321.0,7.18,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS93HPRJS,Rio de Janeiro,MAR,10142.0,449.0,0.0,46106.0,0.0,,,,,,,,,56248.0,449.0,10.142,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 56,7MLS153HRJS,Rio de Janeiro,MAR,12192.0,1142.0,0.0,114823.0,0.0,,,,,,,,,127015.0,1142.0,12.192,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 56,7MLS220HARJS,Rio de Janeiro,MAR,18580.0,1482.0,0.0,18369.0,0.0,,,,,,,,,36949.0,1482.0,18.58,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 56,7MLS179HPRJS,Rio de Janeiro,MAR,9208.0,720.0,0.0,78202.0,0.0,,,,,,,,,87410.0,720.0,9.208,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS111HPRJS,Rio de Janeiro,MAR,5090.0,237.0,0.0,49348.0,0.0,,,,,,,,,54438.0,237.0,5.09,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS230DRJS,Rio de Janeiro,MAR,16041.0,330.0,0.0,115.0,0.0,,,,,,,,,16156.0,330.0,16.041,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 40,7MLS30HPRJS,Rio de Janeiro,MAR,12995.0,470.0,0.0,29695.0,0.0,,,,,,,,,42690.0,470.0,12.995,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS95HRJS,Rio de Janeiro,MAR,9613.0,202.0,0.0,40083.0,0.0,,,,,,,,,49696.0,202.0,9.613,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS211HRJS,Rio de Janeiro,MAR,22044.0,615.0,0.0,101555.0,0.0,,,,,,,,,123599.0,615.0,22.044,Mar,2024,2024-03-01
2024,mar/2024,MARLIM SUL,Campos,Petrobras 51,7MLS117HPRJS,Rio de Janeiro,MAR,3934.0,153.0,0.0,29872.0,0.0,,,,,,,,,33806.0,153.0,3.934,Mar,2024,2024-03-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO46HPRJS,Rio de Janeiro,MAR,32878.0,1846.0,0.0,35917.0,0.0,,,,,,,,,68795.0,1846.0,32.878,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO63HARJS,Rio de Janeiro,MAR,4632.0,347.0,0.0,22280.0,0.0,,,,,,,,,26912.0,347.0,4.632,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO74HPRJS,Rio de Janeiro,MAR,14620.0,1140.0,0.0,29431.0,0.0,,,,,,,,,44051.0,1140.0,14.62,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 52,7RO177DBRJS,Rio de Janeiro,MAR,43345.0,5310.0,0.0,4955.0,0.0,,,,,,,,,48300.0,5310.0,43.345,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO60HPRJS,Rio de Janeiro,MAR,19842.0,1118.0,0.0,8474.0,0.0,,,,,,,,,28316.0,1118.0,19.842,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO62HPRJS,Rio de Janeiro,MAR,5426.0,562.0,0.0,15454.0,0.0,,,,,,,,,20880.0,562.0,5.426,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 52,6BRSA963DARJS,Rio de Janeiro,MAR,13299.0,1093.0,0.0,3238.0,0.0,,,,,,,,,16537.0,1093.0,13.299,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 52,7RO164DRJS,Rio de Janeiro,MAR,7919.0,673.0,0.0,2234.0,0.0,,,,,,,,,10153.0,673.0,7.919,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 52,7RO26HRJS,Rio de Janeiro,MAR,14019.0,1127.0,0.0,17715.0,0.0,,,,,,,,,31734.0,1127.0,14.019,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 62,7RO174HRJS,Rio de Janeiro,MAR,26605.0,1291.0,0.0,9069.0,0.0,,,,,,,,,35674.0,1291.0,26.605,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 62,7RO179DRJS,Rio de Janeiro,MAR,7755.0,478.0,0.0,769.0,0.0,,,,,,,,,8524.0,478.0,7.755,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO77HRJS,Rio de Janeiro,MAR,2211.0,116.0,0.0,9441.0,0.0,,,,,,,,,11652.0,116.0,2.211,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO135HRJS,Rio de Janeiro,MAR,10698.0,784.0,0.0,67070.0,0.0,,,,,,,,,77768.0,784.0,10.698,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 62,7RO153HRJS,Rio de Janeiro,MAR,12833.0,571.0,0.0,225.0,0.0,,,,,,,,,13058.0,571.0,12.833,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 62,7RO173HRJS,Rio de Janeiro,MAR,7174.0,392.0,0.0,375.0,0.0,,,,,,,,,7549.0,392.0,7.174,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO50HPARJS,Rio de Janeiro,MAR,10337.0,901.0,0.0,26559.0,0.0,,,,,,,,,36896.0,901.0,10.337,Sep,2024,2024-09-01
2024,set/2024,RONCADOR,Campos,Petrobras 54,7RO72HPBRJS,Rio de Janeiro,MAR,9457.0,781.0,0.0,34043.0,0.0,,,,,,,,,43500.0,781.0,9.457,Sep,2024,2024-09-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR62HPRJS,Rio de Janeiro,MAR,5517.0,354.0,0.0,15223.0,0.0,,,,,,,,,20740.0,354.0,5.517,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,3BR6RJS,Rio de Janeiro,MAR,19142.0,2042.0,0.0,4921.0,0.0,,,,,,,,,24063.0,2042.0,19.142,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 48,7BR71HPRJS,Rio de Janeiro,MAR,6161.0,603.0,0.0,10626.0,0.0,,,,,,,,,16787.0,603.0,6.161,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR29HPARJS,Rio de Janeiro,MAR,4395.0,604.0,0.0,10971.0,0.0,,,,,,,,,15366.0,604.0,4.395,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR31HPRJS,Rio de Janeiro,MAR,2644.0,329.0,0.0,21390.0,0.0,,,,,,,,,24034.0,329.0,2.644,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR23HPARJS,Rio de Janeiro,MAR,1342.0,297.0,0.0,27894.0,0.0,,,,,,,,,29236.0,297.0,1.342,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,6BR3RJS,Rio de Janeiro,MAR,8642.0,617.0,0.0,20974.0,0.0,,,,,,,,,29616.0,617.0,8.642,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR51HPRJS,Rio de Janeiro,MAR,8324.0,564.0,0.0,22947.0,0.0,,,,,,,,,31271.0,564.0,8.324,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR60HPRJS,Rio de Janeiro,MAR,7278.0,518.0,0.0,584.0,0.0,,,,,,,,,7862.0,518.0,7.278,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR44HPRJS,Rio de Janeiro,MAR,11580.0,1137.0,0.0,9930.0,0.0,,,,,,,,,21510.0,1137.0,11.58,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR36HPARJS,Rio de Janeiro,MAR,7269.0,871.0,0.0,14333.0,0.0,,,,,,,,,21602.0,871.0,7.269,Jun,2024,2024-06-01
2024,ago/2024,BERBIGÃO,Santos,Petrobras 68,7BBG5DRJS,Rio de Janeiro,MAR,65636.0,5736.0,0.0,732.0,0.0,,,,,,,,,66368.0,5736.0,65.636,Aug,2024,2024-08-01
2024,ago/2024,BERBIGÃO,Santos,Petrobras 68,7BBG6DRJS,Rio de Janeiro,MAR,94781.0,8878.0,0.0,1100.0,0.0,,,,,,,,,95881.0,8878.0,94.781,Aug,2024,2024-08-01
2024,ago/2024,BERBIGÃO,Santos,Petrobras 68,7BBG2DRJS,Rio de Janeiro,MAR,84608.0,6492.0,0.0,59.0,0.0,,,,,,,,,84667.0,6492.0,84.608,Aug,2024,2024-08-01
2024,ago/2024,SURURU,Santos,Petrobras 68,7SRR3DRJS,Rio de Janeiro,MAR,49229.0,9058.0,0.0,85.0,0.0,,,,,,,,,49314.0,9058.0,49.229,Aug,2024,2024-08-01
2024,ago/2024,SURURU,Santos,Petrobras 68,3BRSA1181DRJS,Rio de Janeiro,MAR,34705.0,7138.0,0.0,79.0,0.0,,,,,,,,,34784.0,7138.0,34.705,Aug,2024,2024-08-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR69DARJS,Rio de Janeiro,MAR,592.0,73.0,0.0,672.0,0.0,,,,,,,,,1264.0,73.0,0.592,Jun,2024,2024-06-01
2024,jun/2024,BARRACUDA,Campos,Petrobras 43,7BR40HPRJS,Rio de Janeiro,MAR,13941.0,2820.0,0.0,8573.0,0.0,,,,,,,,,22514.0,2820.0,13.941,Jun,2024,2024-06-01
2024,jun/2024,CARATINGA,Campos,Petrobras 48,7CRT49RJS,Rio de Janeiro,MAR,2102.0,313.0,0.0,2197.0,0.0,,,,,,,,,4299.0,313.0,2.102,Jun,2024,2024-06-01
2024,jun/2024,CARATINGA,Campos,Petrobras 48,7CRT17HPRJS,Rio de Janeiro,MAR,5471.0,368.0,0.0,23025.0,0.0,,,,,,,,,28496.0,368.0,5.471,Jun,2024,2024-06-01
2024,jun/2024,CARATINGA,Campos,Petrobras 48,7CRT53DRJS,Rio de Janeiro,MAR,13822.0,1205.0,0.0,298.0,0.0,,,,,,,,,14120.0,1205.0,13.822,Jun,2024,2024-06-01
2024,ago/2024,URUGUÁ,Santos,FPSO CIDADE DE SANTOS,7URG6HPRJS,Rio de Janeiro,MAR,2373.0,390.0,0.0,6907.0,0.0,,,,,,,,,9280.0,390.0,2.373,Aug,2024,2024-08-01
2024,ago/2024,URUGUÁ,Santos,FPSO CIDADE DE SANTOS,7URG8HPARJS,Rio de Janeiro,MAR,5101.0,1100.0,0.0,6913.0,0.0,,,,,,,,,12014.0,1100.0,5.101,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL31DRJS,Rio de Janeiro,MAR,9877.0,4318.0,0.0,75800.0,0.0,,,,,,,,,85677.0,4318.0,9.877,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL11RJS,Rio de Janeiro,MAR,22785.0,12288.0,0.0,46566.0,0.0,,,,,,,,,69351.0,12288.0,22.785,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL45DRJS,Rio de Janeiro,MAR,10146.0,5218.0,0.0,86370.0,0.0,,,,,,,,,96516.0,5218.0,10.146,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,8LL37DRJS,Rio de Janeiro,MAR,2152.0,1019.0,0.0,28787.0,0.0,,,,,,,,,30939.0,1019.0,2.152,Aug,2024,2024-08-01
2024,ago/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL114DRJS,Rio de Janeiro,MAR,15569.0,4719.0,0.0,4654.0,0.0,,,,,,,,,20223.0,4719.0,15.569,Aug,2024,2024-08-01
2024,jan/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL114DRJS,Rio de Janeiro,MAR,13018.0,3343.0,0.0,3665.0,0.0,,,,,,,,,16683.0,3343.0,13.018,Jan,2024,2024-01-01
2024,jan/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,8LL37DRJS,Rio de Janeiro,MAR,4007.0,1987.0,0.0,55942.0,0.0,,,,,,,,,59949.0,1987.0,4.007,Jan,2024,2024-01-01
2024,jan/2024,TUPI,Santos,FPSO CIDADE DE MANGARATIBA,7LL45DRJS,Rio de Janeiro,MAR,22209.0,9479.0,0.0,95967.0,0.0,,,,,,,,,118176.0,9479.0,22.209,Jan,2024,2024-01-01
2024,jan/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL11RJS,Rio de Janeiro,MAR,18203.0,9633.0,0.0,35223.0,0.0,,,,,,,,,53426.0,9633.0,18.203,Jan,2024,2024-01-01
2024,ago/2024,CARATINGA,Campos,Petrobras 48,7CRT49RJS,Rio de Janeiro,MAR,2635.0,341.0,0.0,3537.0,0.0,,,,,,,,,6172.0,341.0,2.635,Aug,2024,2024-08-01
2024,ago/2024,CARATINGA,Campos,Petrobras 48,7CRT17HPRJS,Rio de Janeiro,MAR,6806.0,428.0,0.0,28643.0,0.0,,,,,,,,,35449.0,428.0,6.806,Aug,2024,2024-08-01
2024,ago/2024,CARATINGA,Campos,Petrobras 48,7CRT53DRJS,Rio de Janeiro,MAR,13609.0,1308.0,0.0,48.0,0.0,,,,,,,,,13657.0,1308.0,13.609,Aug,2024,2024-08-01
2024,mar/2024,BERBIGÃO,Santos,Petrobras 68,7BBG5DRJS,Rio de Janeiro,MAR,66508.0,6158.0,0.0,545.0,0.0,,,,,,,,,67053.0,6158.0,66.508,Mar,2024,2024-03-01
2024,mar/2024,BERBIGÃO,Santos,Petrobras 68,7BBG6DRJS,Rio de Janeiro,MAR,108372.0,9515.0,0.0,159.0,0.0,,,,,,,,,108531.0,9515.0,108.372,Mar,2024,2024-03-01
2024,mar/2024,BERBIGÃO,Santos,Petrobras 68,9BBG1DRJS,Rio de Janeiro,MAR,86638.0,16651.0,0.0,29.0,0.0,,,,,,,,,86667.0,16651.0,86.638,Mar,2024,2024-03-01
2024,mar/2024,BERBIGÃO,Santos,Petrobras 68,7BBG2DRJS,Rio de Janeiro,MAR,86047.0,7520.0,0.0,43.0,0.0,,,,,,,,,86090.0,7520.0,86.047,Mar,2024,2024-03-01
2024,mar/2024,URUGUÁ,Santos,FPSO CIDADE DE SANTOS,7URG10HPRJS,Rio de Janeiro,MAR,738.0,117.0,0.0,327.0,0.0,,,,,,,,,1065.0,117.0,0.738,Mar,2024,2024-03-01
2024,mar/2024,URUGUÁ,Santos,FPSO CIDADE DE SANTOS,7URG19DRJS,Rio de Janeiro,MAR,1595.0,165.0,0.0,1524.0,0.0,,,,,,,,,3119.0,165.0,1.595,Mar,2024,2024-03-01
2024,mar/2024,URUGUÁ,Santos,FPSO CIDADE DE SANTOS,7URG6HPRJS,Rio de Janeiro,MAR,346.0,55.0,0.0,900.0,0.0,,,,,,,,,1246.0,55.0,0.346,Mar,2024,2024-03-01
